dist	m1	ra	m2	iota	dec
4.639271440000000268e+01	4.676136893081269896e+00	2.273181500000000188e+00	4.194542489690207709e+00	6.430356999999999879e-01	-1.291605000000000114e-01
4.929254710000000017e+01	4.821699819826951838e+00	2.373419300000000121e+00	4.085571390503953459e+00	5.596254000000000506e-01	-8.734749999999999459e-02
1.598414630000000081e+01	5.250391415224168412e+00	2.310882599999999787e+00	3.753280105991186666e+00	1.400602300000000078e+00	-1.544100999999999946e-01
4.194600109999999660e+01	4.476849795760688089e+00	2.290578800000000026e+00	4.404687453902821126e+00	8.041361000000000203e-01	-1.633859000000000006e-01
3.781872030000000251e+01	4.504908619475335385e+00	2.335090500000000180e+00	4.357632795414861704e+00	1.200425300000000028e+00	-1.816730000000000081e-02
4.781697340000000196e+01	5.877744511587784437e+00	2.279266900000000096e+00	3.356180948402052611e+00	3.741230999999999862e-01	-2.385658999999999974e-01
5.839146740000000335e+01	4.574834532695625455e+00	2.321644099999999877e+00	4.294614480481686591e+00	1.649287000000000114e-01	-5.906279999999999863e-02
3.812900179999999750e+01	5.510341422494533958e+00	2.272657399999999939e+00	3.570320477184163455e+00	7.608844999999999636e-01	-1.634561999999999959e-01
2.366558630000000107e+01	5.581771189905912145e+00	2.228002800000000061e+00	3.535747842275545061e+00	9.640273000000000314e-01	-3.056498000000000270e-01
5.875233939999999677e+01	5.944046597860617176e+00	2.316523199999999783e+00	3.316067093633120688e+00	1.228238999999999997e-01	-5.986589999999999967e-02
4.500963360000000080e+01	5.035096326813364165e+00	2.344689600000000151e+00	3.906646146846565859e+00	5.755198000000000258e-01	-5.445259999999999684e-02
5.719114809999999949e+01	4.506452073581077578e+00	2.363207899999999917e+00	4.370998038443792311e+00	2.927665999999999880e-01	-2.763639999999999847e-02
2.624592240000000132e+01	5.398877328097988482e+00	2.208511300000000066e+00	3.643902607082204259e+00	7.859313999999999467e-01	-3.422170999999999963e-01
2.735886049999999869e+01	5.313863929798512409e+00	2.220966300000000171e+00	3.700276732945222413e+00	7.098202999999999596e-01	-3.231446000000000041e-01
3.224060529999999858e+01	4.515802872642206367e+00	2.299840300000000060e+00	4.347391875050750087e+00	9.650524999999999798e-01	-1.140719000000000038e-01
4.012106940000000321e+01	6.022154910236023895e+00	2.336165100000000105e+00	3.279853455347738311e+00	7.222441000000000555e-01	-5.459169999999999995e-02
5.525382410000000277e+01	5.750750649082972288e+00	2.344537900000000175e+00	3.433852572926400004e+00	2.187330000000000108e-01	-5.402019999999999739e-02
3.128679280000000063e+01	5.734208716812312367e+00	2.337640299999999893e+00	3.441970824104895410e+00	1.151502400000000037e+00	-7.911669999999999814e-02
3.347879650000000140e+01	4.945536662442035158e+00	2.258182999999999829e+00	3.985702950565954694e+00	7.180066000000000503e-01	-2.778467000000000020e-01
5.709669180000000210e+01	5.786267877255150793e+00	2.318895700000000115e+00	3.397922740598225300e+00	1.481007000000000018e-01	-1.038105000000000000e-01
2.332933179999999851e+01	4.892378235398074260e+00	2.187352499999999811e+00	4.014088709822940970e+00	1.069620699999999980e+00	-3.562484000000000206e-01
4.429289320000000174e+01	4.628467250653355514e+00	2.266931000000000029e+00	4.247381473877361202e+00	5.870250000000000190e-01	-2.681293000000000148e-01
9.905003699999999967e+00	4.490532649485447614e+00	2.311524299999999865e+00	4.374661639317714901e+00	1.408504800000000001e+00	-2.058554999999999968e-01
1.467866240000000033e+01	5.155070537322372637e+00	2.311091400000000018e+00	3.815793006360040707e+00	1.425797299999999934e+00	-1.752653999999999879e-01
2.184331900000000104e+01	4.521694645835207638e+00	2.280542300000000022e+00	4.340411316263847574e+00	1.223695399999999989e+00	-1.921390000000000042e-01
3.424740800000000007e+01	4.759720389517622330e+00	2.138867799999999875e+00	4.105222662083989782e+00	6.045604999999999452e-01	-3.758249000000000173e-01
3.298583630000000255e+01	5.100831621029474405e+00	2.184622899999999923e+00	3.856550057890407945e+00	3.945239999999999858e-01	-3.951845999999999970e-01
3.641153489999999948e+01	4.794942859407842484e+00	2.189037799999999923e+00	4.095012103874360321e+00	5.458134000000000041e-01	-3.609829999999999983e-01
4.728186019999999701e+01	4.721534683355458561e+00	2.335067000000000004e+00	4.164122574628690288e+00	5.140181999999999807e-01	-8.711990000000000012e-02
2.960541350000000094e+01	5.915161414291137731e+00	2.178994400000000109e+00	3.338624166647517377e+00	6.659581999999999447e-01	-3.994193999999999800e-01
3.547740379999999760e+01	5.666977420500578511e+00	2.187432900000000124e+00	3.480200206593620837e+00	2.188933000000000129e-01	-3.944068000000000018e-01
5.913600110000000143e+01	4.465003631793121208e+00	2.308801700000000068e+00	4.397978122775184850e+00	3.998692999999999831e-01	-4.405850000000000044e-02
3.473616890000000268e+01	5.610749722690727914e+00	2.173652800000000163e+00	3.515814724132131364e+00	4.296839000000000075e-01	-3.656051000000000162e-01
2.654537519999999873e+01	5.860650339702984546e+00	2.348371000000000208e+00	3.362381689934940354e+00	1.195154599999999956e+00	-5.276469999999999771e-02
5.852601400000000353e+01	4.544250840097599387e+00	2.343550599999999928e+00	4.329911706297632001e+00	3.910897999999999874e-01	3.915579999999999755e-02
2.841874070000000074e+01	6.150700418158459470e+00	2.262633000000000116e+00	3.212903858160883974e+00	1.206196299999999999e+00	-1.239668000000000020e-01
5.141560919999999868e+01	6.715105596931444154e+00	2.340850999999999793e+00	2.939984029578935676e+00	7.174076000000000342e-01	4.434200000000000121e-03
5.593255589999999700e+01	6.027326917766277603e+00	2.321177500000000116e+00	3.278932746593641756e+00	4.427045000000000008e-01	-7.847360000000000446e-02
5.268293630000000149e+01	5.958276695295264602e+00	2.320434500000000178e+00	3.307178421039147498e+00	5.160704999999999876e-01	-1.025472000000000050e-01
2.981888999999999967e+01	5.966242498643832270e+00	2.281629500000000199e+00	3.308197341478773534e+00	1.041587400000000052e+00	-1.215296000000000015e-01
3.539253099999999819e+01	5.547893683442204349e+00	2.255124400000000140e+00	3.552983737118161400e+00	9.273862999999999968e-01	-1.773070999999999953e-01
3.944109120000000246e+01	5.577169716653003206e+00	2.331435200000000041e+00	3.540680137541450723e+00	8.712853999999999877e-01	-3.143109999999999654e-02
4.157473209999999852e+01	6.501048392068580206e+00	2.214358199999999943e+00	3.054147677359913438e+00	4.166242000000000001e-01	-2.857683999999999780e-01
5.734711140000000285e+01	4.842924212852887322e+00	2.293902600000000014e+00	4.057868279129846378e+00	2.293145000000000044e-01	-9.712360000000000437e-02
1.914992979999999889e+01	4.645573322951844553e+00	2.147682500000000161e+00	4.243791622969708577e+00	1.032336700000000107e+00	-4.081931999999999783e-01
2.101018709999999956e+01	4.728776158258197526e+00	2.155071099999999795e+00	4.151430419544137607e+00	9.324656000000000056e-01	-4.154471000000000136e-01
3.804079080000000346e+01	4.441179364383739170e+00	2.234858899999999871e+00	4.439727098731585997e+00	3.473363999999999896e-01	-2.896752000000000216e-01
2.936116409999999988e+01	5.733559783356882988e+00	2.135833400000000104e+00	3.433159847825719702e+00	6.892757000000000467e-01	-4.187944000000000111e-01
4.708622549999999762e+01	4.476541390688072219e+00	2.311254700000000106e+00	4.394875398443611303e+00	6.230719999999999592e-01	-4.849549999999999694e-02
1.461899380000000015e+01	5.980903933840892250e+00	2.210395199999999782e+00	3.301377033096279501e+00	1.252133200000000057e+00	-3.757938000000000112e-01
5.429682749999999913e+01	4.859366121890108303e+00	2.306792399999999965e+00	4.042177211777317147e+00	6.596944000000000141e-01	-6.833060000000000522e-02
4.376234170000000034e+01	5.348929483414180730e+00	2.301497499999999974e+00	3.689473321336178557e+00	7.040912999999999755e-01	-1.631328999999999974e-01
2.535407109999999875e+01	4.895167569315180600e+00	2.240594900000000056e+00	4.011517374573764450e+00	8.535091999999999679e-01	-3.059123000000000259e-01
3.504613299999999754e+01	4.964604603129063598e+00	2.222668399999999878e+00	3.957355833618620089e+00	6.525834000000000357e-01	-3.129349000000000158e-01
3.385471470000000238e+01	4.854167265402507425e+00	2.180474300000000198e+00	4.057548419227122061e+00	3.610802000000000178e-01	-3.811831999999999998e-01
5.050341530000000034e+01	5.083008133459676614e+00	2.271982799999999969e+00	3.867929779879728081e+00	2.301385999999999987e-01	-1.695205999999999935e-01
4.057177639999999741e+01	5.524002801146881581e+00	2.187365400000000015e+00	3.570333702067785442e+00	4.873709999999999987e-01	-3.442355999999999749e-01
3.304006820000000033e+01	5.382589958504414795e+00	2.184623699999999946e+00	3.651509734942698149e+00	6.261065999999999576e-01	-3.878053000000000194e-01
3.236483700000000141e+01	5.565849233496868109e+00	2.149960999999999789e+00	3.535220940110647803e+00	4.764594999999999803e-01	-3.944798999999999944e-01
2.405511810000000139e+01	5.554763777169561045e+00	2.177245399999999886e+00	3.552183670232254453e+00	9.194290000000000518e-01	-3.800214000000000092e-01
3.141658079999999842e+01	5.613965348187077709e+00	2.208894100000000194e+00	3.507544918721526184e+00	6.452636000000000482e-01	-3.579434000000000227e-01
2.498295829999999995e+01	5.129676211885866088e+00	2.190473799999999915e+00	3.836454060812167555e+00	8.018581000000000181e-01	-3.598393999999999759e-01
3.007605050000000091e+01	4.634468210678807765e+00	2.220479300000000045e+00	4.242605849039893684e+00	8.255118999999999652e-01	-3.004448000000000119e-01
2.866869529999999955e+01	4.460917102281599433e+00	2.201429000000000080e+00	4.385785444261551369e+00	9.095944000000000251e-01	-3.726130000000000275e-01
5.146911879999999684e+01	5.246138786672946530e+00	2.340129199999999798e+00	3.753935464013752998e+00	3.947049999999999725e-01	-4.353579999999999950e-02
3.877034830000000198e+01	4.947063769597052740e+00	2.266301599999999805e+00	3.965480238799406809e+00	4.174359999999999737e-01	-2.555572999999999873e-01
3.115459140000000104e+01	4.928456162744949687e+00	2.225707799999999903e+00	4.001301189732114238e+00	6.499492000000000047e-01	-3.336187999999999931e-01
4.658212240000000293e+01	4.897147177860427192e+00	2.289817600000000120e+00	4.002025069243515532e+00	3.775734000000000035e-01	-2.098435999999999912e-01
3.174846459999999837e+01	5.866559578918193019e+00	2.166420399999999802e+00	3.366599133012899259e+00	5.488948000000000160e-01	-4.090255999999999892e-01
3.398694009999999821e+01	5.842662923743193737e+00	2.168576400000000071e+00	3.375337337159938667e+00	4.004828999999999750e-01	-3.845992999999999773e-01
2.754519150000000138e+01	5.755739019635605302e+00	2.186371900000000146e+00	3.429557670423777793e+00	7.962050999999999989e-01	-3.862829999999999875e-01
3.604779369999999972e+01	5.443601311630717809e+00	2.140193099999999848e+00	3.605309668976040882e+00	5.244689999999999630e-01	-4.085729000000000166e-01
2.379947819999999936e+01	4.649115737962672412e+00	2.248331600000000208e+00	4.225806776347564409e+00	1.132858200000000037e+00	-2.902377999999999902e-01
3.151997610000000094e+01	5.024074334664416774e+00	2.224000100000000035e+00	3.905892235184697192e+00	8.154373000000000316e-01	-3.275319999999999898e-01
3.479647669999999948e+01	4.843100521327965424e+00	2.322803299999999904e+00	4.065186217670599511e+00	7.722210999999999936e-01	-9.508460000000000523e-02
3.549210999999999672e+01	5.636870717349918181e+00	2.190988299999999889e+00	3.499413872609496323e+00	4.707417999999999880e-01	-3.817420999999999731e-01
2.258194170000000156e+01	4.963997549073395632e+00	2.381824400000000175e+00	3.951051655205802149e+00	1.553126599999999913e+00	7.497349999999999848e-02
3.476602179999999720e+01	5.434030756644951943e+00	2.180245400000000000e+00	3.624788148521511655e+00	4.694352999999999998e-01	-3.458739000000000119e-01
2.784984210000000004e+01	5.027230640777904824e+00	2.195119500000000112e+00	3.899535836961335544e+00	9.270846999999999838e-01	-3.574354000000000142e-01
2.855568209999999851e+01	5.111056463875608635e+00	2.172821299999999844e+00	3.861934197224619059e+00	7.648200000000000554e-01	-3.827612000000000236e-01
1.512234360000000066e+01	4.436936394860509836e+00	2.107261600000000179e+00	4.430376384400708467e+00	1.504457200000000050e+00	-4.684756999999999949e-01
1.730879930000000044e+01	4.948013954520242841e+00	2.116363100000000053e+00	3.976163648082222224e+00	1.075371400000000088e+00	-4.457548000000000066e-01
3.624898759999999953e+01	4.623329591254678128e+00	2.179180399999999906e+00	4.249103424149751618e+00	3.173180999999999918e-01	-3.787968999999999919e-01
2.685509589999999847e+01	4.978484163208428903e+00	2.204772399999999966e+00	3.958195610194158665e+00	7.593765999999999572e-01	-3.698414999999999897e-01
5.921844519999999790e+01	4.827236315581605375e+00	2.334151600000000215e+00	4.081381480631987024e+00	2.543571000000000026e-01	-7.679389999999999827e-02
3.857890960000000291e+01	5.468512069892111249e+00	2.227453999999999823e+00	3.595512234328023027e+00	3.300750000000000073e-01	-3.144673000000000052e-01
3.468775240000000082e+01	4.563626613696547096e+00	2.137130299999999927e+00	4.320653656431406198e+00	2.288272000000000084e-01	-4.322385999999999728e-01
4.241042860000000303e+01	5.083554255501971930e+00	2.227774500000000213e+00	3.860959457053746657e+00	3.260451999999999795e-01	-2.976077999999999779e-01
4.008615180000000322e+01	4.886607510334531668e+00	2.228589100000000212e+00	4.045122457857652343e+00	5.951511000000000440e-01	-2.672133999999999898e-01
2.485685099999999892e+01	5.257353853987409842e+00	2.173713999999999924e+00	3.746379315908334728e+00	8.340798999999999852e-01	-4.032958999999999850e-01
3.098849059999999866e+01	6.075536688652792172e+00	2.274309099999999972e+00	3.253011850578317876e+00	9.466944000000000470e-01	-1.800273000000000012e-01
3.350672869999999648e+01	4.497735009207949552e+00	2.173226699999999845e+00	4.362869525409847071e+00	3.749455999999999900e-01	-3.772179999999999978e-01
4.535974600000000123e+01	4.942541658338790000e+00	2.342533200000000093e+00	3.981245972533514532e+00	5.511152999999999746e-01	-8.076999999999999545e-04
2.393719109999999972e+01	4.824315969856833419e+00	2.172932299999999817e+00	4.072699602543062625e+00	8.811662000000000106e-01	-4.053363999999999856e-01
3.050848129999999969e+01	4.904730256259386856e+00	2.172016300000000122e+00	4.010883876317239860e+00	6.014249999999999874e-01	-3.847996000000000194e-01
2.997049159999999901e+01	5.535239441005215255e+00	2.179370800000000052e+00	3.557650607818679589e+00	5.996129999999999516e-01	-3.628158000000000216e-01
5.194361680000000092e+01	5.113783583570651103e+00	2.375351499999999838e+00	3.846403403974476998e+00	6.430181999999999842e-01	2.258080000000000157e-02
3.177026259999999880e+01	5.732119848267602791e+00	2.248435699999999926e+00	3.445083705274719854e+00	1.023108899999999988e+00	-2.496742000000000128e-01
2.748384109999999936e+01	5.440206204755327235e+00	2.337920200000000115e+00	3.609117663451478109e+00	1.316416400000000042e+00	-2.261200000000000015e-02
2.166018359999999987e+01	5.408459628007662445e+00	2.358944600000000058e+00	3.644021606883214748e+00	1.456182700000000052e+00	-1.380269999999999934e-02
3.363471359999999777e+01	5.434096531510671291e+00	2.190667499999999990e+00	3.628177797097197566e+00	5.170905000000000085e-01	-3.534680000000000044e-01
3.872060809999999975e+01	6.132180199109463103e+00	2.308021800000000123e+00	3.222373617673195412e+00	7.800091999999999581e-01	-1.142519000000000035e-01
2.232686340000000058e+01	5.068067455458285409e+00	2.331399199999999894e+00	3.882148793402465881e+00	1.401365100000000030e+00	-9.355839999999999990e-02
4.141166789999999764e+01	5.282074900392260908e+00	2.178233800000000109e+00	3.717922055136072768e+00	5.096169000000000393e-01	-3.805001000000000078e-01
1.957911860000000104e+01	5.655487209436683926e+00	2.236156900000000114e+00	3.487425082519479247e+00	1.174476599999999982e+00	-2.922743999999999898e-01
4.914584920000000068e+01	5.806553654491473537e+00	2.352129699999999879e+00	3.395723094163407119e+00	5.970735000000000348e-01	-2.338070000000000079e-02
2.832010659999999902e+01	5.645740260102400931e+00	2.187568600000000085e+00	3.501269619167442837e+00	6.325617000000000045e-01	-3.719731000000000010e-01
6.209705269999999899e+01	4.484238974887695406e+00	2.337163299999999833e+00	4.393423718744372763e+00	7.010532999999999904e-01	1.767919999999999908e-02
