dist	chain	v1_end_time	f_lower	logll1	logl	loglh1	v1h1_delay	l1v1_delay	l1h1_delay	loglv1	m1	ra	l1_end_time	m2	iota	v1l1_delay	psi	post	cycle	mc	h1v1_delay	logprior	phi_orb	h1l1_delay	q	prior	h1_end_time	eta	time	cosiota	dec	
4.307404859999999758e+01	1.000000000000000000e+00	9.693797563723949194e+08	3.000000000000000000e+01	2.678562900000000013e+01	8.340404300000000148e+01	4.465072500000000133e+01	-2.299547195434570312e-02	2.578222751617431641e-02	2.786755561828613281e-03	1.196768900000000002e+01	4.945409171832741535e+00	2.191039599999999865e+00	9.693797563466126919e+08	3.974639198547655461e+00	5.046846999999999861e-01	-2.578222751617431641e-02	8.938433999999999546e-01	1.020865921891379444e+30	3.279500000000000000e+06	3.855018999999999973e+00	2.299547195434570312e-02	-1.430583900000000064e+01	4.975847400000000142e+00	-2.786755561828613281e-03	8.037028000000000505e-01	6.124252149640351320e-07	9.693797563493994474e+08	2.470390010089266453e-01	9.693797563579878807e+08	8.753269754072713349e-01	-3.469963999999999826e-01
2.911865789999999876e+01	1.000000000000000000e+00	9.693797563720328808e+08	3.000000000000000000e+01	2.568090400000000173e+01	8.431197099999999978e+01	4.538230699999999729e+01	-2.276515960693359375e-02	2.557671070098876953e-02	2.811551094055175781e-03	1.324875899999999973e+01	5.105173610034067444e+00	2.174293500000000101e+00	9.693797563464561701e+08	3.841598726540228270e+00	8.165170999999999957e-01	-2.557671070098876953e-02	7.260507999999999962e-01	1.831139059634671601e+30	3.281300000000000000e+06	3.847514199999999995e+00	2.276515960693359375e-02	-1.462947899999999990e+01	4.374202799999999947e+00	-2.811551094055175781e-03	7.524912999999999741e-01	4.430961710746660843e-07	9.693797563492677212e+08	2.450133463451419358e-01	9.693797563570219278e+08	6.847635720800144821e-01	-3.893230999999999775e-01
4.807134659999999826e+01	1.000000000000000000e+00	9.693797563716167212e+08	3.000000000000000000e+01	2.537710600000000127e+01	8.462640700000000038e+01	4.926565500000000242e+01	-2.288734912872314453e-02	2.562785148620605469e-02	2.740502357482910156e-03	9.983646000000000242e+00	5.525283413198812887e+00	2.323543799999999937e+00	9.693797563459888697e+08	3.556722178064148032e+00	4.882968999999999782e-01	-2.562785148620605469e-02	2.964516999999999847e+00	5.569026205387135436e+30	3.283100000000000000e+06	3.840664299999999809e+00	2.288734912872314453e-02	-1.383163500000000035e+01	2.355879499999999904e+00	-2.740502357482910156e-03	6.437176000000000009e-01	9.840048608678569057e-07	9.693797563487293720e+08	2.382544235415754164e-01	9.693797563623059988e+08	8.831331015479845226e-01	-6.331900000000000028e-02
5.690010620000000330e+01	1.000000000000000000e+00	9.693797563715589046e+08	3.000000000000000000e+01	2.356993100000000041e+01	8.073426100000000361e+01	4.755975000000000108e+01	-2.280771732330322266e-02	2.584099769592285156e-02	3.033280372619628906e-03	9.604580000000000339e+00	5.488945655105815113e+00	2.302202100000000140e+00	9.693797563457179070e+08	3.594359217006871443e+00	2.325263999999999942e-01	-2.584099769592285156e-02	9.093202999999999703e-01	7.597341596495536423e+28	3.284900000000000000e+06	3.849616500000000219e+00	2.280771732330322266e-02	-1.423408000000000051e+01	4.815353400000000228e+00	-3.033280372619628906e-03	6.548359999999999737e-01	6.579874360186305370e-07	9.693797563487511873e+08	2.391237025873226840e-01	9.693797563604805470e+08	9.730873258954972904e-01	-1.742572000000000010e-01
8.753296699999999930e+00	1.000000000000000000e+00	9.693797563727252483e+08	3.000000000000000000e+01	2.314082099999999897e+01	8.117248999999999626e+01	4.896525900000000320e+01	-2.297329902648925781e-02	2.592992782592773438e-02	2.956628799438476562e-03	9.066409999999999414e+00	4.768141295156177684e+00	2.251546100000000106e+00	9.693797563467953205e+08	4.120238626944283666e+00	1.406652000000000013e+00	-2.592992782592773438e-02	1.894041400000000097e+00	8.815490773897193107e+27	3.286700000000000000e+06	3.856544700000000159e+00	2.297329902648925781e-02	-1.682618199999999931e+01	9.183959000000000428e-01	-2.956628799438476562e-03	8.641183999999999532e-01	4.925859336403689085e-08	9.693797563497519493e+08	2.486716444755538435e-01	9.693797563599569798e+08	1.634082192069323536e-01	-2.612376000000000142e-01
6.802661969999999769e+01	1.000000000000000000e+00	9.693797563720017672e+08	3.000000000000000000e+01	2.643138199999999927e+01	7.795667100000000005e+01	4.253386700000000076e+01	-2.249169349670410156e-02	2.550816535949707031e-02	3.016471862792968750e-03	8.991422000000000025e+00	4.820948165537416230e+00	2.347407099999999858e+00	9.693797563464936018e+08	4.068830113852657249e+00	3.004103000000000190e-01	-2.550816535949707031e-02	2.838226199999999810e+00	6.765062424582697179e+27	3.288500000000000000e+06	3.852858200000000011e+00	2.249169349670410156e-02	-1.387510200000000005e+01	2.813999599999999823e+00	-3.016471862792968750e-03	8.439896000000000065e-01	9.421493775951050389e-07	9.693797563495100737e+08	2.482105062960732744e-01	9.693797563627686501e+08	9.552151567746347549e-01	-7.995389999999999442e-02
4.864271769999999862e+01	1.000000000000000000e+00	9.693797563705816269e+08	3.000000000000000000e+01	2.785270600000000130e+01	7.924858700000000056e+01	4.490039399999999858e+01	-2.216243743896484375e-02	2.502584457397460938e-02	2.863407135009765625e-03	6.495487999999999928e+00	5.515146212208310139e+00	2.377399000000000040e+00	9.693797563455557823e+08	3.582933488258249977e+00	8.136554000000000286e-01	-2.502584457397460938e-02	2.878299999999999956e-02	4.060562034463743117e+28	3.290300000000000000e+06	3.852011000000000074e+00	2.216243743896484375e-02	-1.337488399999999977e+01	3.625658800000000070e+00	-2.863407135009765625e-03	6.496534000000000475e-01	1.553680384425871056e-06	9.693797563484191895e+08	2.387241209170694323e-01	9.693797563630402088e+08	6.868462729942684808e-01	1.049199999999999959e-02
2.540618170000000120e+01	1.000000000000000000e+00	9.693797563710793257e+08	3.000000000000000000e+01	2.716889199999999960e+01	8.542379300000000342e+01	4.544762200000000263e+01	-2.294969558715820312e-02	2.585756778717041016e-02	2.907872200012207031e-03	1.280727899999999941e+01	5.560813955079476401e+00	2.222031299999999820e+00	9.693797563452217579e+08	3.552184561225681936e+00	9.102118000000000153e-01	-2.585756778717041016e-02	4.218009999999999815e-01	5.600809888208716627e+30	3.292100000000000000e+06	3.849887799999999860e+00	2.294969558715820312e-02	-1.462332900000000002e+01	4.640858500000000220e+00	-2.907872200012207031e-03	6.387886000000000397e-01	4.458296092336641767e-07	9.693797563481296301e+08	2.378544541702636572e-01	9.693797563573936224e+08	6.135785188319115013e-01	-3.118649000000000004e-01
4.180233049999999650e+01	1.000000000000000000e+00	9.693797563718655109e+08	3.000000000000000000e+01	2.672077799999999925e+01	8.566047199999999862e+01	4.556358500000000333e+01	-2.284264564514160156e-02	2.581155300140380859e-02	2.968907356262207031e-03	1.337610899999999958e+01	4.941280021183174220e+00	2.225867200000000157e+00	9.693797563460539579e+08	3.983691577270010775e+00	3.280215000000000214e-01	-2.581155300140380859e-02	2.212149699999999886e+00	6.161006827292480818e+30	3.293900000000000000e+06	3.857924600000000037e+00	2.284264564514160156e-02	-1.476467899999999922e+01	1.988951700000000100e+00	-2.968907356262207031e-03	8.062063999999999897e-01	3.870627547832515359e-07	9.693797563490228653e+08	2.471220442246602200e-01	9.693797563581417799e+08	9.466816106188772340e-01	-3.193851999999999802e-01
2.433608969999999871e+01	1.000000000000000000e+00	9.693797563717882633e+08	3.000000000000000000e+01	2.731542800000000071e+01	8.719821699999999964e+01	4.826978700000000089e+01	-2.300131320953369141e-02	2.575743198394775391e-02	2.756118774414062500e-03	1.161300100000000057e+01	5.494844101291667116e+00	2.183535299999999957e+00	9.693797563460308313e+08	3.582276793300301687e+00	1.038129499999999927e+00	-2.575743198394775391e-02	7.173673000000000410e-01	3.184174644650106261e+31	3.295700000000000000e+06	3.844847199999999798e+00	2.300131320953369141e-02	-1.465988499999999917e+01	4.408583300000000094e+00	-2.756118774414062500e-03	6.519342000000000192e-01	4.298261553025960155e-07	9.693797563487869501e+08	2.389011693377539602e-01	9.693797563572156429e+08	5.078324978252473088e-01	-3.551228000000000162e-01
5.335568750000000193e+01	1.000000000000000000e+00	9.693797563716639280e+08	3.000000000000000000e+01	2.493001699999999943e+01	8.182736099999999624e+01	4.763505099999999715e+01	-2.264475822448730469e-02	2.561259269714355469e-02	2.967834472656250000e-03	9.262292999999999665e+00	5.466282854217251241e+00	2.334837900000000133e+00	9.693797563460513353e+08	3.587982244867392811e+00	4.527821000000000207e-01	-2.561259269714355469e-02	2.756333600000000050e+00	3.804734845862765505e+29	3.297500000000000000e+06	3.838440299999999805e+00	2.264475822448730469e-02	-1.371614699999999942e+01	1.755327599999999988e+00	-2.967834472656250000e-03	6.563843000000000316e-01	1.104467764628663544e-06	9.693797563490191698e+08	2.392412009629510394e-01	9.693797563620826006e+08	8.992335015370525042e-01	-9.327699999999999880e-02
3.105363439999999997e+01	1.000000000000000000e+00	9.693797563711009026e+08	3.000000000000000000e+01	2.671597699999999875e+01	8.418722400000000050e+01	4.784430700000000058e+01	-2.300620079040527344e-02	2.581560611724853516e-02	2.809405326843261719e-03	9.626939999999999387e+00	5.710376634908541860e+00	2.305357499999999948e+00	9.693797563452852964e+08	3.462691875097987815e+00	1.074291399999999896e+00	-2.581560611724853516e-02	8.529816000000000065e-01	2.979969930942426287e+30	3.299300000000000000e+06	3.847195300000000096e+00	2.300620079040527344e-02	-1.401775800000000061e+01	5.089644899999999694e+00	-2.809405326843261719e-03	6.063859000000000332e-01	8.168927693221865480e-07	9.693797563480947018e+08	2.349899708281211752e-01	9.693797563608480692e+08	4.763554013343315741e-01	-1.147534999999999944e-01
3.631182009999999849e+01	1.000000000000000000e+00	9.693797563728393316e+08	3.000000000000000000e+01	2.437987499999999841e+01	8.283481299999999692e+01	4.620011600000000129e+01	-2.293634414672851562e-02	2.573525905609130859e-02	2.798914909362792969e-03	1.225482200000000077e+01	4.595109356058387107e+00	2.187691500000000122e+00	9.693797563471040726e+08	4.255174653670577456e+00	5.041124999999999634e-01	-2.573525905609130859e-02	1.156907999999999964e-01	3.533441422207003521e+29	3.301100000000000000e+06	3.848898900000000012e+00	2.293634414672851562e-02	-1.479757299999999987e+01	2.882088700000000170e+00	-2.798914909362792969e-03	9.260224999999999707e-01	3.745378391404193354e-07	9.693797563499029875e+08	2.496311781878116087e-01	9.693797563582897186e+08	8.756035088048219617e-01	-3.573281999999999847e-01
2.598605309999999946e+01	1.000000000000000000e+00	9.693797563723067045e+08	3.000000000000000000e+01	2.434382700000000099e+01	8.546009300000000053e+01	4.754554399999999958e+01	-2.291810512542724609e-02	2.579987049102783203e-02	2.881765365600585938e-03	1.357072100000000070e+01	4.832044780019878694e+00	2.208688099999999821e+00	9.693797563465068340e+08	4.063738546293723886e+00	8.649843999999999866e-01	-2.579987049102783203e-02	2.860131599999999885e+00	4.384112497219634335e+30	3.302900000000000000e+06	3.854758599999999813e+00	2.291810512542724609e-02	-1.490455200000000069e+01	2.859146400000000199e+00	-2.881765365600585938e-03	8.409976999999999592e-01	3.365389312173290216e-07	9.693797563493885994e+08	2.481351653510431576e-01	9.693797563582344055e+08	6.486519886937666124e-01	-3.337474000000000274e-01
8.339296000000000220e+01	1.000000000000000000e+00	9.693797563321526051e+08	3.000000000000000000e+01	2.415543800000000019e+01	7.196094200000000285e+01	4.768148300000000006e+01	1.800310611724853516e-02	-1.571571826934814453e-02	2.287387847900390625e-03	1.240210000000000062e-01	4.862264922718654070e+00	5.337074099999999710e+00	9.693797563478683233e+08	4.025473019330711999e+00	1.936371000000000064e-01	1.571571826934814453e-02	2.243738599999999916e+00	1.191622322799674843e+25	3.304700000000000000e+06	3.848000100000000145e+00	-1.800310611724853516e-02	-1.422099900000000083e+01	4.513960299999999926e+00	-2.287387847900390625e-03	8.279007999999999923e-01	6.666511108964477976e-07	9.693797563501557112e+08	2.477838841194408837e-01	9.693797563289239407e+08	9.813108427322004834e-01	-7.832415999999999823e-01
3.814981769999999983e+01	1.000000000000000000e+00	9.693797563716504574e+08	3.000000000000000000e+01	2.535330799999999840e+01	8.301574100000000556e+01	4.686586100000000243e+01	-2.281999588012695312e-02	2.576816082000732422e-02	2.948164939880371094e-03	1.079657199999999939e+01	5.691455638377795445e+00	2.215767599999999948e+00	9.693797563458822966e+08	3.452981662544563513e+00	6.201645000000000074e-01	-2.576816082000732422e-02	2.328766999999999920e-01	8.724623394237692313e+29	3.306500000000000000e+06	3.835475199999999862e+00	2.281999588012695312e-02	-1.407462499999999928e+01	2.615037699999999798e+00	-2.948164939880371094e-03	6.066956999999999489e-01	7.717346990998092157e-07	9.693797563488304615e+08	2.350193680211603020e-01	9.693797563576365709e+08	8.137828653671793644e-01	-3.357563000000000075e-01
3.438536870000000079e+01	1.000000000000000000e+00	9.693797563709486723e+08	3.000000000000000000e+01	2.704293900000000050e+01	8.666214600000000701e+01	4.694074499999999972e+01	-2.297270298004150391e-02	2.564775943756103516e-02	2.675056457519531250e-03	1.267846199999999968e+01	5.781536072997895737e+00	2.160977200000000042e+00	9.693797563453009129e+08	3.415991681050440931e+00	4.303153000000000117e-01	-2.564775943756103516e-02	1.023211700000000057e+00	1.974310290150545247e+31	3.308300000000000000e+06	3.842393200000000064e+00	2.297270298004150391e-02	-1.460178900000000013e+01	5.071357100000000173e+00	-2.675056457519531250e-03	5.908449999999999536e-01	4.555369517709824305e-07	9.693797563479759693e+08	2.334628753646129651e-01	9.693797563558653593e+08	9.088342651310559184e-01	-3.821502999999999983e-01
4.723595449999999829e+01	1.000000000000000000e+00	9.693797563706542253e+08	3.000000000000000000e+01	2.719125199999999865e+01	8.386426299999999401e+01	4.653166000000000224e+01	-2.301716804504394531e-02	2.590692043304443359e-02	2.889752388000488281e-03	1.014135100000000023e+01	5.895709107188307208e+00	2.291022900000000195e+00	9.693797563447473049e+08	3.348033473666399473e+00	5.630943000000000476e-01	-2.590692043304443359e-02	2.448511999999999911e-01	3.217402027620791198e+30	3.310100000000000000e+06	3.837301599999999979e+00	2.301716804504394531e-02	-1.361813500000000055e+01	3.523723700000000125e+00	-2.889752388000488281e-03	5.678763000000000005e-01	1.218201460067207874e-06	9.693797563476370573e+08	2.310096665753895162e-01	9.693797563595874310e+08	8.456074080837566731e-01	-1.625414000000000025e-01
3.154166359999999969e+01	1.000000000000000000e+00	9.693797563726459742e+08	3.000000000000000000e+01	2.443258499999999955e+01	8.496049200000000212e+01	4.867186099999999982e+01	-2.310466766357421875e-02	2.593505382537841797e-02	2.830386161804199219e-03	1.185604599999999920e+01	4.659657879325112440e+00	2.221499000000000112e+00	9.693797563467109203e+08	4.215637682106858186e+00	6.487161000000000177e-01	-2.593505382537841797e-02	3.095126099999999880e+00	2.929401717439045816e+30	3.311900000000000000e+06	3.857392400000000166e+00	2.310466766357421875e-02	-1.480813999999999986e+01	3.322176499999999866e+00	-2.830386161804199219e-03	9.047096999999999500e-01	3.706009350602428892e-07	9.693797563495413065e+08	2.493742803263533370e-01	9.693797563591607809e+08	7.968601410300507615e-01	-2.931821000000000010e-01
2.578969409999999840e+01	1.000000000000000000e+00	9.693797563728688955e+08	3.000000000000000000e+01	2.291437300000000121e+01	8.166945900000000336e+01	4.812278700000000242e+01	-2.292716503143310547e-02	2.557063102722167969e-02	2.643465995788574219e-03	1.063229899999999972e+01	4.952312964811791396e+00	2.150015300000000185e+00	9.693797563472982645e+08	3.948266177386954734e+00	7.174930000000000474e-01	-2.557063102722167969e-02	1.217618400000000101e+00	8.659044626012483711e+28	3.313700000000000000e+06	3.844545899999999961e+00	2.292716503143310547e-02	-1.503847200000000051e+01	4.651850099999999877e+00	-2.643465995788574219e-03	7.972569999999999935e-01	2.943571532252410881e-07	9.693797563499417305e+08	2.468186505353970051e-01	9.693797563575274944e+08	7.534564422152302265e-01	-3.971496999999999944e-01
5.569760889999999875e+01	1.000000000000000000e+00	9.693797563717200756e+08	3.000000000000000000e+01	2.584226900000000171e+01	8.327433299999999861e+01	4.922846400000000244e+01	-2.254199981689453125e-02	2.518928050994873047e-02	2.647280693054199219e-03	8.203599000000000530e+00	5.323900359226543699e+00	2.353205899999999851e+00	9.693797563465307951e+08	3.698584387429458165e+00	5.014182999999999835e-01	-2.518928050994873047e-02	2.426265499999999964e+00	1.838818434482936999e+30	3.315500000000000000e+06	3.850295299999999976e+00	2.254199981689453125e-02	-1.358765700000000010e+01	1.380703199999999908e+00	-2.647280693054199219e-03	6.947132999999999781e-01	1.255901395208129330e-06	9.693797563491780758e+08	2.418873395001465976e-01	9.693797563638955355e+08	8.769017102155638455e-01	1.307069999999999933e-02
