coinc_event_id,far,snr,mass,mchirp
1420,0.0416127054735,6.7838146129,2.43424499035,1.04232728481
7119,0.744996169548,6.3931617474,2.46980202198,1.05640208721
12655,1.55720534704,6.43707233138,2.1765717268,0.941335499287
12640,0.246608963116,6.80498652025,2.35399198532,1.02359879017
346,0.152561562941,6.45562601605,2.27816295624,0.990646481514
9902,0.0933203072405,7.07932083018,2.17735445499,0.942175209522
9968,0.065300487912,6.60993504404,2.39046299458,1.03451263905
97241,0.0997717589536,7.09163574489,3.74195587635,1.40845763683
39029,0.300255083374,6.43802425301,2.86654102802,1.18559968472
114,0.408306979951,6.48430388098,2.27816295624,0.990646481514
931,0.797297058709,6.30723034125,2.44206887484,1.03536045551
140408,0.523967079339,6.39031507157,3.75304806232,1.6313803196
99004,0.304952503511,6.43214786524,3.12875306606,1.36021304131
95718,9.30667994208e-14,17.5306004304,3.18139791489,1.3669179678
72732,0.000136221049841,8.61755902365,2.87151801586,1.2496317625
56631,0.103482762576,6.54309585923,2.61934196949,1.09955048561
12639,2.27343566788,5.93518703289,2.15452843904,0.933380007744
61161,0.870102374405,6.72255628989,2.74114000797,1.1918182373
119978,1.40653118351,6.51219037141,3.46357095242,1.44615161419
948,4.10853668135,5.93378527499,2.08210849762,0.905444443226
1450,1.1516665882,6.53755498401,2.37401199341,1.00809907913
145019,0.0358854035083,7.21016773808,4.0,1.64803433418
43,0.0546885454345,6.55368053167,2.333968997,1.01489686966
6515,0.222919762231,6.62192794112,2.34978544712,1.00152850151
75233,0.171696130886,6.44532114493,2.80554401875,1.21980023384
34532,0.555175851212,6.66022079088,2.09817004204,0.91242390871
81293,0.0525094540206,6.69293796487,2.99259305,1.30106258392
71144,0.000922810987965,7.84421940247,3.18924796581,1.30406463146
154005,0.26344192061,6.50926329708,3.74288201332,1.62696421146
12645,0.0184467111329,7.09087999865,2.16779494286,0.942683637142
114981,0.022988171439,7.13195228092,3.44068002701,1.48470592499
141130,0.36072101632,6.77407539313,4.0,1.56494784355
128868,9.30667994208e-14,16.7735043326,3.5357080698,1.52783048153
104668,1.20419578841,6.48533491076,3.18452298641,1.38444161415
90267,0.924361404267,6.83494385298,3.09601360559,1.23308968544
257,0.0037110383305,7.45393009546,2.43495798111,1.05878198147
94207,0.0895723826716,7.09173618636,3.77294158936,1.40991663933
128886,0.811289083484,6.5670639493,3.88097339869,1.43550515175
67452,0.260409188403,6.56354740755,2.92366802692,1.20874333382
84271,9.30667994208e-14,13.0182857937,2.92910003662,1.2734798193
31748,0.248625296026,6.39213750373,2.29081404209,0.996143639088
38992,1.6247457009,5.81061406035,2.74304997921,1.14462471008
75584,0.0788673993981,6.80350672774,2.96336400509,1.26549625397
154389,0.30161138086,6.35684489339,3.82853889465,1.66416442394
33463,0.409344910866,6.64861394576,2.42613506317,1.0494222641
50677,0.0479951640499,7.06397536581,2.47422301769,1.07584309578
12636,0.110162179281,6.68576116983,2.35496199131,1.01911616325
61130,0.425733931283,6.64719922086,2.62173295021,1.1399384737
19098,0.434879974961,6.71340709359,2.26385605335,0.981918513775
113059,3.48435489156,6.28477552611,3.51023137569,1.34332275391
116678,1.44936996649e-07,9.46264376495,3.47777998447,1.50157916546
59108,0.085984472345,6.42367937445,2.63808608055,1.1404633522
153316,0.14320051575,6.97266839428,3.6736600399,1.59689903259
82033,1.10360632179,6.55937586519,3.01754999161,1.30376958847
95687,0.00855374352405,7.10172657496,3.40878486633,1.34465396404
980,2.4262187596,6.41467179887,2.21759700775,0.964326143265
67423,0.229425413982,6.09709075059,3.21634590626,1.27654707432
17737,1.77573964261,6.41837687634,2.27816295624,0.990646481514
32556,0.154890921902,6.78755085561,2.1730799675,0.94497936964
